3,4574,東　潤樹,30,広島,51,A2,5.47,34.74,6.60,50.00,37,34.65,69,51.00
4,4635,峰重力也,28,岡山,52,B1,5.45,38.95,3.91,20.59,66,31.78,58,28.87
5,3439,大平誉史,49,大阪,52,A1,6.10,43.08,6.61,53.27,60,47.57,33,31.91
6,3942,寺田　祥,39,山口,54,A1,7.21,44.12,6.30,34.04,26,37.50,36,26.53
1,3556,田中信一,45,大阪,52,A1,6.83,43.09,7.53,62.09,24,39.18,70,33.70
2,3319,山崎義明,51,埼玉,51,A1,6.38,46.43,4.57,14.29,57,35.29,35,26.32
3,4057,松井賢治,39,兵庫,51,A2,6.25,45.76,6.41,43.75,68,43.69,63,36.17
4,3711,江本真治,44,山口,53,B1,5.55,38.84,5.78,41.46,25,38.24,79,28.87
5,4318,桑原将光,34,東京,52,A2,6.05,43.85,5.44,33.33,21,37.96,91,34.07
6,3968,茶谷信次,42,滋賀,53,A1,6.28,42.62,4.97,31.58,17,47.27,74,42.55
1,3854,吉川元浩,46,兵庫,51,A1,8.09,61.48,7.56,46.30,58,33.01,77,30.21
2,4706,三浦洋次,29,愛知,50,A2,5.44,36.89,5.60,33.33,15,33.66,57,32.29
3,4021,吉田健太,38,愛知,51,A2,5.32,42.71,6.06,50.00,27,30.10,67,30.85
4,4366,前沢丈史,32,東京,54,A1,6.17,40.87,6.88,56.25,67,39.81,34,37.63
5,3951,石川吉鎬,42,大阪,56,B1,5.46,35.00,5.38,33.33,88,32.11,92,37.89
6,4216,星　栄爾,33,静岡,51,A1,7.50,62.04,6.94,52.94,38,41.35,87,34.00
1,4710,福田宗平,28,大阪,51,B1,5.80,40.96,5.01,28.03,13,36.11,76,36.73
2,3710,吉永泰弘,44,香川,55,B1,4.75,28.57,5.76,44.83,56,32.32,51,38.00
3,3454,井川大作,47,岡山,58,B1,4.89,27.82,4.07,23.33,80,30.84,89,34.34
4,4587,木田峰由,27,福井,52,B1,5.37,33.33,5.00,35.71,87,49.53,14,34.02
5,4139,丹下　健,37,愛知,53,B1,4.92,28.97,6.54,50.00,75,40.82,25,24.21
6,4574,東　潤樹,30,広島,51,A2,5.47,34.74,6.60,50.00,37,34.65,69,51.00
1,3797,岩井　繁,45,広島,60,B1,4.52,21.00,4.36,27.27,34,26.47,19,30.61
2,4549,小林文彦,30,福岡,54,B1,4.86,25.00,5.17,30.95,31,30.30,61,32.98
3,4772,石丸海渡,25,香川,54,A2,6.20,46.92,7.00,80.00,65,39.22,52,45.26
4,4803,飯田庄吾,24,福岡,55,B1,5.03,35.35,6.67,44.44,77,33.96,11,29.00
5,3507,藤井　徹,47,大阪,52,B1,4.30,22.64,5.27,32.93,54,34.95,82,26.80
6,4516,野口勝弘,31,愛知,52,A2,5.68,36.54,4.45,22.73,62,35.35,60,29.29
1,4681,太田　潮,28,愛知,56,B1,4.67,26.19,3.00,7.69,85,34.31,21,43.62
2,3711,江本真治,44,山口,53,B1,5.55,38.84,5.78,41.46,25,38.24,79,28.87
3,3643,米田隆弘,46,岡山,53,B1,4.89,29.89,3.00,12.50,10,44.95,29,28.89
4,4318,桑原将光,34,東京,52,A2,6.05,43.85,5.44,33.33,21,37.96,91,34.07
5,4366,前沢丈史,32,東京,54,A1,6.17,40.87,6.88,56.25,67,39.81,34,37.63
6,4703,森永　隆,30,山口,51,A2,6.15,41.26,5.75,45.00,73,31.37,78,37.00
1,3831,安藤裕貴,44,愛知,53,B1,5.20,33.33,4.56,33.33,33,37.61,66,37.76
2,4477,篠崎仁志,30,福岡,53,A1,7.19,49.58,6.93,37.04,50,31.78,68,48.42
3,4635,峰重力也,28,岡山,52,B1,5.45,38.95,3.91,20.59,66,31.78,58,28.87
4,3439,大平誉史,49,大阪,52,A1,6.10,43.08,6.61,53.27,60,47.57,33,31.91
5,4505,島田賢人,30,埼玉,57,A2,5.15,31.43,4.00,15.38,36,35.51,30,38.38
6,4826,井上一輝,24,大阪,50,B1,5.71,43.88,4.33,23.81,83,30.77,37,18.56
1,3319,山崎義明,51,埼玉,51,A1,6.38,46.43,4.57,14.29,57,35.29,35,26.32
2,4684,楠原翔太,27,福岡,54,B1,5.10,24.44,3.83,33.33,29,20.00,73,46.39
3,3630,黒田誠司,48,静岡,53,B1,5.02,26.36,4.77,26.67,61,38.68,28,35.11
4,4710,福田宗平,28,大阪,51,B1,5.80,40.96,5.01,28.03,13,36.11,76,36.73
5,4031,飯島　誠,40,埼玉,52,B1,4.58,23.88,5.92,46.15,28,37.14,50,30.93
6,3854,吉川元浩,46,兵庫,51,A1,8.09,61.48,7.56,46.30,58,33.01,77,30.21
1,4222,山口高志,36,佐賀,51,B1,6.02,43.97,6.46,66.67,64,39.18,81,28.42
2,4006,小野勇作,40,佐賀,50,A2,5.56,35.71,6.28,42.11,39,37.37,93,33.68
3,3743,林　美憲,43,徳島,51,A1,6.63,48.31,6.29,51.61,11,55.56,16,38.82
4,3454,井川大作,47,岡山,58,B1,4.89,27.82,4.07,23.33,80,30.84,89,34.34
5,3220,二橋　学,54,静岡,50,B1,4.77,24.49,6.40,50.00,70,43.01,83,31.63
6,3415,松井　繁,48,大阪,51,A1,6.96,45.76,7.81,60.57,52,34.55,10,54.26
1,3643,米田隆弘,46,岡山,53,B1,4.89,29.89,3.00,12.50,10,44.95,29,28.89
2,3507,藤井　徹,47,大阪,52,B1,4.30,22.64,5.27,32.93,54,34.95,82,26.80
3,3942,寺田　祥,39,山口,54,A1,7.21,44.12,6.30,34.04,26,37.50,36,26.53
4,3968,茶谷信次,42,滋賀,53,A1,6.28,42.62,4.97,31.58,17,47.27,74,42.55
5,4587,木田峰由,27,福井,52,B1,5.37,33.33,5.00,35.71,87,49.53,14,34.02
6,3684,清水攻二,44,山口,53,A2,5.93,44.35,6.00,41.67,16,37.04,59,21.05
1,4057,松井賢治,39,兵庫,51,A2,6.25,45.76,6.41,43.75,68,43.69,63,36.17
2,4405,南野利騰,33,福井,53,B1,4.99,29.33,4.94,25.00,59,40.20,64,30.53
3,3710,吉永泰弘,44,香川,55,B1,4.75,28.57,5.76,44.83,56,32.32,51,38.00
4,4477,篠崎仁志,30,福岡,53,A1,7.19,49.58,6.93,37.04,50,31.78,68,48.42
5,4549,小林文彦,30,福岡,54,B1,4.86,25.00,5.17,30.95,31,30.30,61,32.98
6,3951,石川吉鎬,42,大阪,56,B1,5.46,35.00,5.38,33.33,88,32.11,92,37.89
1,4772,石丸海渡,25,香川,54,A2,6.20,46.92,7.00,80.00,65,39.22,52,45.26
2,4505,島田賢人,30,埼玉,57,A2,5.15,31.43,4.00,15.38,36,35.51,30,38.38
3,3556,田中信一,45,大阪,52,A1,6.83,43.09,7.53,62.09,24,39.18,70,33.70
4,4681,太田　潮,28,愛知,56,B1,4.67,26.19,3.00,7.69,85,34.31,21,43.62
5,4706,三浦洋次,29,愛知,50,A2,5.44,36.89,5.60,33.33,15,33.66,57,32.29
6,3630,黒田誠司,48,静岡,53,B1,5.02,26.36,4.77,26.67,61,38.68,28,35.11
1,4318,桑原将光,34,東京,52,A2,6.05,43.85,5.44,33.33,21,37.96,91,34.07
2,4216,星　栄爾,33,静岡,51,A1,7.50,62.04,6.94,52.94,38,41.35,87,34.00
3,3415,松井　繁,48,大阪,51,A1,6.96,45.76,7.81,60.57,52,34.55,10,54.26
4,4139,丹下　健,37,愛知,53,B1,4.92,28.97,6.54,50.00,75,40.82,25,24.21
5,4928,栗城　匠,23,東京,50,A2,6.25,50.00,5.90,40.00,63,44.86,22,40.63
6,4803,飯田庄吾,24,福岡,55,B1,5.03,35.35,6.67,44.44,77,33.96,11,29.00
1,4028,田村隆信,40,徳島,55,A1,6.51,38.05,7.12,42.65,32,29.00,38,31.58
2,4021,吉田健太,38,愛知,51,A2,5.32,42.71,6.06,50.00,27,30.10,67,30.85
3,3319,山崎義明,51,埼玉,51,A1,6.38,46.43,4.57,14.29,57,35.29,35,26.32
4,4006,小野勇作,40,佐賀,50,A2,5.56,35.71,6.28,42.11,39,37.37,93,33.68
5,3684,清水攻二,44,山口,53,A2,5.93,44.35,6.00,41.67,16,37.04,59,21.05
6,4788,小池哲也,29,大阪,54,B1,4.69,20.00,4.35,18.18,79,46.90,62,29.59
1,3942,寺田　祥,39,山口,54,A1,7.21,44.12,6.30,34.04,26,37.50,36,26.53
2,3743,林　美憲,43,徳島,51,A1,6.63,48.31,6.29,51.61,11,55.56,16,38.82
3,4703,森永　隆,30,山口,51,A2,6.15,41.26,5.75,45.00,73,31.37,78,37.00
4,4684,楠原翔太,27,福岡,54,B1,5.10,24.44,3.83,33.33,29,20.00,73,46.39
5,4516,野口勝弘,31,愛知,52,A2,5.68,36.54,4.45,22.73,62,35.35,60,29.29
6,3439,大平誉史,49,大阪,52,A1,6.10,43.08,6.61,53.27,60,47.57,33,31.91
1,4405,南野利騰,33,福井,53,B1,4.99,29.33,4.94,25.00,59,40.20,64,30.53
2,3968,茶谷信次,42,滋賀,53,A1,6.28,42.62,4.97,31.58,17,47.27,74,42.55
3,4139,丹下　健,37,愛知,53,B1,4.92,28.97,6.54,50.00,75,40.82,25,24.21
4,4826,井上一輝,24,大阪,50,B1,5.71,43.88,4.33,23.81,83,30.77,37,18.56
5,4222,山口高志,36,佐賀,51,B1,6.02,43.97,6.46,66.67,64,39.18,81,28.42
6,4318,桑原将光,34,東京,52,A2,6.05,43.85,5.44,33.33,21,37.96,91,34.07
1,4549,小林文彦,30,福岡,54,B1,4.86,25.00,5.17,30.95,31,30.30,61,32.98
2,3439,大平誉史,49,大阪,52,A1,6.10,43.08,6.61,53.27,60,47.57,33,31.91
3,3684,清水攻二,44,山口,53,A2,5.93,44.35,6.00,41.67,16,37.04,59,21.05
4,4706,三浦洋次,29,愛知,50,A2,5.44,36.89,5.60,33.33,15,33.66,57,32.29
5,3854,吉川元浩,46,兵庫,51,A1,8.09,61.48,7.56,46.30,58,33.01,77,30.21
6,4710,福田宗平,28,大阪,51,B1,5.80,40.96,5.01,28.03,13,36.11,76,36.73
1,4587,木田峰由,27,福井,52,B1,5.37,33.33,5.00,35.71,87,49.53,14,34.02
2,4516,野口勝弘,31,愛知,52,A2,5.68,36.54,4.45,22.73,62,35.35,60,29.29
3,3319,山崎義明,51,埼玉,51,A1,6.38,46.43,4.57,14.29,57,35.29,35,26.32
4,3951,石川吉鎬,42,大阪,56,B1,5.46,35.00,5.38,33.33,88,32.11,92,37.89
5,4477,篠崎仁志,30,福岡,53,A1,7.19,49.58,6.93,37.04,50,31.78,68,48.42
6,3743,林　美憲,43,徳島,51,A1,6.63,48.31,6.29,51.61,11,55.56,16,38.82
1,4635,峰重力也,28,岡山,52,B1,5.45,38.95,3.91,20.59,66,31.78,58,28.87
2,3556,田中信一,45,大阪,52,A1,6.83,43.09,7.53,62.09,24,39.18,70,33.70
3,4366,前沢丈史,32,東京,54,A1,6.17,40.87,6.88,56.25,67,39.81,34,37.63
4,4574,東　潤樹,30,広島,51,A2,5.47,34.74,6.60,50.00,37,34.65,69,51.00
5,3711,江本真治,44,山口,53,B1,5.55,38.84,5.78,41.46,25,38.24,79,28.87
6,4684,楠原翔太,27,福岡,54,B1,5.10,24.44,3.83,33.33,29,20.00,73,46.39
1,4216,星　栄爾,33,静岡,51,A1,7.50,62.04,6.94,52.94,38,41.35,87,34.00
2,3454,井川大作,47,岡山,58,B1,4.89,27.82,4.07,23.33,80,30.84,89,34.34
3,4788,小池哲也,29,大阪,54,B1,4.69,20.00,4.35,18.18,79,46.90,62,29.59
4,3831,安藤裕貴,44,愛知,53,B1,5.20,33.33,4.56,33.33,33,37.61,66,37.76
5,3643,米田隆弘,46,岡山,53,B1,4.89,29.89,3.00,12.50,10,44.95,29,28.89
6,4006,小野勇作,40,佐賀,50,A2,5.56,35.71,6.28,42.11,39,37.37,18,27.72
1,4803,飯田庄吾,24,福岡,55,B1,5.03,35.35,6.67,44.44,77,33.96,11,29.00
2,3942,寺田　祥,39,山口,54,A1,7.21,44.12,6.30,34.04,26,37.50,36,26.53
3,4826,井上一輝,24,大阪,50,B1,5.71,43.88,4.33,23.81,83,30.77,37,18.56
4,4021,吉田健太,38,愛知,51,A2,5.32,42.71,6.06,50.00,27,30.10,67,30.85
5,3710,吉永泰弘,44,香川,55,B1,4.75,28.57,5.76,44.83,56,32.32,51,38.00
6,4928,栗城　匠,23,東京,50,A2,6.25,50.00,5.90,40.00,63,44.86,24,21.78
1,3968,茶谷信次,42,滋賀,53,A1,6.28,42.62,4.97,31.58,17,47.27,74,42.55
2,3415,松井　繁,48,大阪,51,A1,6.96,45.76,7.81,60.57,52,34.55,10,54.26
3,4505,島田賢人,30,埼玉,57,A2,5.15,31.43,4.00,15.38,36,35.51,30,38.38
4,3630,黒田誠司,48,静岡,53,B1,5.02,26.36,4.77,26.67,61,38.68,28,35.11
5,3797,岩井　繁,45,広島,60,B1,4.52,21.00,4.36,27.27,34,26.47,19,30.61
6,4057,松井賢治,39,兵庫,51,A2,6.25,45.76,6.41,43.75,68,43.69,63,36.17
1,4706,三浦洋次,29,愛知,50,A2,5.44,36.89,5.60,33.33,15,33.66,57,32.29
2,3951,石川吉鎬,42,大阪,56,B1,5.46,35.00,5.38,33.33,88,32.11,92,37.89
3,3220,二橋　学,54,静岡,50,B1,4.77,24.49,6.40,50.00,70,43.01,83,31.63
4,4028,田村隆信,40,徳島,55,A1,6.51,38.05,7.12,42.65,32,29.00,38,31.58
5,4635,峰重力也,28,岡山,52,B1,5.45,38.95,3.91,20.59,66,31.78,58,28.87
6,3507,藤井　徹,47,大阪,52,B1,4.30,22.64,5.27,32.93,54,34.95,82,26.80
1,4574,東　潤樹,30,広島,51,A2,5.47,34.74,6.60,50.00,37,34.65,69,51.00
2,4477,篠崎仁志,30,福岡,53,A1,7.19,49.58,6.93,37.04,50,31.78,68,48.42
3,3439,大平誉史,49,大阪,52,A1,6.10,43.08,6.61,53.27,60,47.57,33,31.91
4,4405,南野利騰,33,福井,53,B1,4.99,29.33,4.94,25.00,59,40.20,64,30.53
5,4703,森永　隆,30,山口,51,A2,6.15,41.26,5.75,45.00,73,31.37,78,37.00
6,4681,太田　潮,28,愛知,56,B1,4.67,26.19,3.00,7.69,85,34.31,21,43.62
1,4021,吉田健太,38,愛知,51,A2,5.32,42.71,6.06,50.00,27,30.10,67,30.85
2,3854,吉川元浩,46,兵庫,51,A1,8.09,61.48,7.56,46.30,58,33.01,77,30.21
3,3831,安藤裕貴,44,愛知,53,B1,5.20,33.33,4.56,33.33,33,37.61,66,37.76
4,4031,飯島　誠,40,埼玉,52,B1,4.58,23.88,5.92,46.15,28,37.14,50,30.93
5,3556,田中信一,45,大阪,52,A1,6.83,43.09,7.53,62.09,24,39.18,70,33.70
6,4772,石丸海渡,25,香川,54,A2,6.20,46.92,7.00,80.00,65,39.22,52,45.26
1,4366,前沢丈史,32,東京,54,A1,6.17,40.87,6.88,56.25,67,39.81,34,37.63
2,4216,星　栄爾,33,静岡,51,A1,7.50,62.04,6.94,52.94,38,41.35,87,34.00
3,4222,山口高志,36,佐賀,51,B1,6.02,43.97,6.46,66.67,64,39.18,81,28.42
4,3942,寺田　祥,39,山口,54,A1,7.21,44.12,6.30,34.04,26,37.50,36,26.53
5,3415,松井　繁,48,大阪,51,A1,6.96,45.76,7.81,60.57,52,34.55,10,54.26
6,3319,山崎義明,51,埼玉,51,A1,6.38,46.43,4.57,14.29,57,35.29,35,26.32
1,4028,田村隆信,40,徳島,55,A1,6.51,38.05,7.12,42.65,32,29.00,38,31.58
2,4057,松井賢治,39,兵庫,51,A2,6.25,45.76,6.41,43.75,68,43.69,63,36.17
3,3711,江本真治,44,山口,53,B1,5.55,38.84,5.78,41.46,25,38.24,79,28.87
4,3743,林　美憲,43,徳島,51,A1,6.63,48.31,6.29,51.61,11,55.56,16,38.82
5,4928,栗城　匠,23,東京,50,A2,6.25,50.00,5.90,40.00,63,44.86,24,21.78
6,3454,井川大作,47,岡山,58,B1,4.89,27.82,4.07,23.33,80,30.84,89,34.34
1,4516,野口勝弘,31,愛知,52,A2,5.68,36.54,4.45,22.73,62,35.35,60,29.29
2,3797,岩井　繁,45,広島,60,B1,4.52,21.00,4.36,27.27,34,26.47,19,30.61
3,3951,石川吉鎬,42,大阪,56,B1,5.46,35.00,5.38,33.33,88,32.11,92,37.89
4,4318,桑原将光,34,東京,52,A2,6.05,43.85,5.44,33.33,21,37.96,91,34.07
5,4803,飯田庄吾,24,福岡,55,B1,5.03,35.35,6.67,44.44,77,33.96,11,29.00
6,4826,井上一輝,24,大阪,50,B1,5.71,43.88,4.33,23.81,83,30.77,37,18.56
1,3439,大平誉史,49,大阪,52,A1,6.10,43.08,6.61,53.27,60,47.57,33,31.91
2,3220,二橋　学,54,静岡,50,B1,4.77,24.49,6.40,50.00,70,43.01,83,31.63
3,3831,安藤裕貴,44,愛知,53,B1,5.20,33.33,4.56,33.33,33,37.61,66,37.76
4,3454,井川大作,47,岡山,58,B1,4.89,27.82,4.07,23.33,80,30.84,89,34.34
5,4549,小林文彦,30,福岡,54,B1,4.86,25.00,5.17,30.95,31,30.30,61,32.98
6,4405,南野利騰,33,福井,53,B1,4.99,29.33,4.94,25.00,59,40.20,64,30.53
1,4006,小野勇作,40,佐賀,50,A2,5.56,35.71,6.28,42.11,39,37.37,18,27.72
2,4366,前沢丈史,32,東京,54,A1,6.17,40.87,6.88,56.25,67,39.81,34,37.63
3,3507,藤井　徹,47,大阪,52,B1,4.30,22.64,5.27,32.93,54,34.95,82,26.80
4,4028,田村隆信,40,徳島,55,A1,6.51,38.05,7.12,42.65,32,29.00,38,31.58
5,4222,山口高志,36,佐賀,51,B1,6.02,43.97,6.46,66.67,64,39.18,81,28.42
6,4139,丹下　健,37,愛知,53,B1,4.92,28.97,6.54,50.00,75,40.82,25,24.21
1,4772,石丸海渡,25,香川,54,A2,6.20,46.92,7.00,80.00,65,39.22,52,45.26
2,4710,福田宗平,28,大阪,51,B1,5.80,40.96,5.01,28.03,13,36.11,76,36.73
3,4684,楠原翔太,27,福岡,54,B1,5.10,24.44,3.83,33.33,29,20.00,73,46.39
4,3942,寺田　祥,39,山口,54,A1,7.21,44.12,6.30,34.04,26,37.50,36,26.53
5,4031,飯島　誠,40,埼玉,52,B1,4.58,23.88,5.92,46.15,28,37.14,50,30.93
6,4505,島田賢人,30,埼玉,57,A2,5.15,31.43,4.00,15.38,36,35.51,30,38.38
1,3556,田中信一,45,大阪,52,A1,6.83,43.09,7.53,62.09,24,39.18,70,33.70
2,4681,太田　潮,28,愛知,56,B1,4.67,26.19,3.00,7.69,85,34.31,21,43.62
3,3643,米田隆弘,46,岡山,53,B1,4.89,29.89,3.00,12.50,10,44.95,29,28.89
4,3711,江本真治,44,山口,53,B1,5.55,38.84,5.78,41.46,25,38.24,79,28.87
5,3710,吉永泰弘,44,香川,55,B1,4.75,28.57,5.76,44.83,56,32.32,51,38.00
6,4057,松井賢治,39,兵庫,51,A2,6.25,45.76,6.41,43.75,68,43.69,63,36.17
1,3854,吉川元浩,46,兵庫,51,A1,8.09,61.48,7.56,46.30,58,33.01,77,30.21
2,3743,林　美憲,43,徳島,51,A1,6.63,48.31,6.29,51.61,11,55.56,16,38.82
3,3968,茶谷信次,42,滋賀,53,A1,6.28,42.62,4.97,31.58,17,47.27,74,42.55
4,4788,小池哲也,29,大阪,54,B1,4.69,20.00,4.35,18.18,79,46.90,56,26.73
5,3630,黒田誠司,48,静岡,53,B1,5.02,26.36,4.77,26.67,61,38.68,28,35.11
6,4706,三浦洋次,29,愛知,50,A2,5.44,36.89,5.60,33.33,15,33.66,57,32.29
1,4477,篠崎仁志,30,福岡,53,A1,7.19,49.58,6.93,37.04,50,31.78,68,48.42
2,4803,飯田庄吾,24,福岡,55,B1,5.03,35.35,6.67,44.44,77,33.96,11,29.00
3,3415,松井　繁,48,大阪,51,A1,6.96,45.76,7.81,60.57,52,34.55,10,54.26
4,4574,東　潤樹,30,広島,51,A2,5.47,34.74,6.60,50.00,37,34.65,69,51.00
5,4021,吉田健太,38,愛知,51,A2,5.32,42.71,6.06,50.00,27,30.10,67,30.85
6,4635,峰重力也,28,岡山,52,B1,5.45,38.95,3.91,20.59,66,31.78,58,28.87
1,4216,星　栄爾,33,静岡,51,A1,7.50,62.04,6.94,52.94,38,41.35,87,34.00
2,4031,飯島　誠,40,埼玉,52,B1,4.58,23.88,5.92,46.15,28,37.14,50,30.93
3,4928,栗城　匠,23,東京,50,A2,6.25,50.00,5.90,40.00,63,44.86,15,26.73
4,3319,山崎義明,51,埼玉,51,A1,6.38,46.43,4.57,14.29,57,35.29,35,26.32
5,4703,森永　隆,30,山口,51,A2,6.15,41.26,5.75,45.00,73,31.37,78,37.00
6,4587,木田峰由,27,福井,52,B1,5.37,33.33,5.00,35.71,87,49.53,14,34.02
1,3743,林　美憲,43,徳島,51,A1,6.63,48.31,6.29,51.61,11,55.56,16,38.82
2,4028,田村隆信,40,徳島,55,A1,6.51,38.05,7.12,42.65,32,29.00,38,31.58
3,3711,江本真治,44,山口,53,B1,5.55,38.84,5.78,41.46,25,38.24,79,28.87
4,4710,福田宗平,28,大阪,51,B1,5.80,40.96,5.01,28.03,13,36.11,76,36.73
5,4366,前沢丈史,32,東京,54,A1,6.17,40.87,6.88,56.25,67,39.81,34,37.63
6,4772,石丸海渡,25,香川,54,A2,6.20,46.92,7.00,80.00,65,39.22,52,45.26
1,3942,寺田　祥,39,山口,54,A1,7.21,44.12,6.30,34.04,26,37.50,36,26.53
2,4477,篠崎仁志,30,福岡,53,A1,7.19,49.58,6.93,37.04,50,31.78,68,48.42
3,3439,大平誉史,49,大阪,52,A1,6.10,43.08,6.61,53.27,60,47.57,33,31.91
4,4057,松井賢治,39,兵庫,51,A2,6.25,45.76,6.41,43.75,68,43.69,63,36.17
5,3507,藤井　徹,47,大阪,52,B1,4.30,22.64,5.27,32.93,54,34.95,82,26.80
6,3968,茶谷信次,42,滋賀,53,A1,6.28,42.62,4.97,31.58,17,47.27,74,42.55
1,3415,松井　繁,48,大阪,51,A1,6.96,45.76,7.81,60.57,52,34.55,10,54.26
2,3854,吉川元浩,46,兵庫,51,A1,8.09,61.48,7.56,46.30,58,33.01,77,30.21
3,3556,田中信一,45,大阪,52,A1,6.83,43.09,7.53,62.09,24,39.18,70,33.70
4,4216,星　栄爾,33,静岡,51,A1,7.50,62.04,6.94,52.94,38,41.35,87,34.00
5,4516,野口勝弘,31,愛知,52,A2,5.68,36.54,4.45,22.73,62,35.35,60,29.29
6,4006,小野勇作,40,佐賀,50,A2,5.56,35.71,6.28,42.11,39,37.37,18,27.72
1,3319,山崎義明,51,埼玉,51,A1,6.38,46.43,4.57,14.29,57,35.29,35,26.32
2,4788,小池哲也,29,大阪,54,B1,4.69,20.00,4.35,18.18,79,46.90,56,26.73
3,4574,東　潤樹,30,広島,51,A2,5.47,34.74,6.60,50.00,37,34.65,69,51.00
4,4222,山口高志,36,佐賀,51,B1,6.02,43.97,6.46,66.67,64,39.18,81,28.42
5,4684,楠原翔太,27,福岡,54,B1,5.10,24.44,3.83,33.33,29,20.00,73,46.39
6,3643,米田隆弘,46,岡山,53,B1,4.89,29.89,3.00,12.50,10,44.95,29,28.89
1,3951,石川吉鎬,42,大阪,56,B1,5.46,35.00,5.38,33.33,88,32.11,92,37.89
2,3630,黒田誠司,48,静岡,53,B1,5.02,26.36,4.77,26.67,61,38.68,28,35.11
3,3220,二橋　学,54,静岡,50,B1,4.77,24.49,6.40,50.00,70,43.01,83,31.63
4,3710,吉永泰弘,44,香川,55,B1,4.75,28.57,5.76,44.83,56,32.32,51,38.00
5,3831,安藤裕貴,44,愛知,53,B1,5.20,33.33,4.56,33.33,33,37.61,66,37.76
6,3797,岩井　繁,45,広島,60,B1,4.52,21.00,4.36,27.27,34,26.47,19,30.61
1,4703,森永　隆,30,山口,51,A2,6.15,41.26,5.75,45.00,73,31.37,78,37.00
2,4222,山口高志,36,佐賀,51,B1,6.02,43.97,6.46,66.67,64,39.18,81,28.42
3,4826,井上一輝,24,大阪,50,B1,5.71,43.88,4.33,23.81,83,30.77,37,18.56
4,4706,三浦洋次,29,愛知,50,A2,5.44,36.89,5.60,33.33,15,33.66,57,32.29
5,4635,峰重力也,28,岡山,52,B1,5.45,38.95,3.91,20.59,66,31.78,58,28.87
6,4031,飯島　誠,40,埼玉,52,B1,4.58,23.88,5.92,46.15,28,37.14,50,30.93
1,3711,江本真治,44,山口,53,B1,5.55,38.84,5.78,41.46,25,38.24,79,28.87
2,3643,米田隆弘,46,岡山,53,B1,4.89,29.89,3.00,12.50,10,44.95,29,28.89
3,4516,野口勝弘,31,愛知,52,A2,5.68,36.54,4.45,22.73,62,35.35,60,29.29
4,4587,木田峰由,27,福井,52,B1,5.37,33.33,5.00,35.71,87,49.53,14,34.02
5,4574,東　潤樹,30,広島,51,A2,5.47,34.74,6.60,50.00,37,34.65,69,51.00
6,4803,飯田庄吾,24,福岡,55,B1,5.03,35.35,6.67,44.44,77,33.96,11,29.00
1,3507,藤井　徹,47,大阪,52,B1,4.30,22.64,5.27,32.93,54,34.95,82,26.80
2,4006,小野勇作,40,佐賀,50,A2,5.56,35.71,6.28,42.11,39,37.37,18,27.72
3,4788,小池哲也,29,大阪,54,B1,4.69,20.00,4.35,18.18,79,46.90,56,26.73
4,4772,石丸海渡,25,香川,54,A2,6.20,46.92,7.00,80.00,65,39.22,52,45.26
5,3454,井川大作,47,岡山,58,B1,4.89,27.82,4.07,23.33,80,30.84,89,34.34
6,4681,太田　潮,28,愛知,56,B1,4.67,26.19,3.00,7.69,85,34.31,21,43.62
1,3415,松井　繁,48,大阪,51,A1,6.96,45.76,7.81,60.57,52,34.55,10,54.26
2,4139,丹下　健,37,愛知,53,B1,4.92,28.97,6.54,50.00,75,40.82,25,24.21
3,4549,小林文彦,30,福岡,54,B1,4.86,25.00,5.17,30.95,31,30.30,61,32.98
4,4684,楠原翔太,27,福岡,54,B1,5.10,24.44,3.83,33.33,29,20.00,73,46.39
5,3220,二橋　学,54,静岡,50,B1,4.77,24.49,6.40,50.00,70,43.01,83,31.63
6,3319,山崎義明,51,埼玉,51,A1,6.38,46.43,4.57,14.29,57,35.29,35,26.32
1,4710,福田宗平,28,大阪,51,B1,5.80,40.96,5.01,28.03,13,36.11,76,36.73
2,4635,峰重力也,28,岡山,52,B1,5.45,38.95,3.91,20.59,66,31.78,58,28.87
3,3854,吉川元浩,46,兵庫,51,A1,8.09,61.48,7.56,46.30,58,33.01,77,30.21
4,3797,岩井　繁,45,広島,60,B1,4.52,21.00,4.36,27.27,34,26.47,19,30.61
5,4477,篠崎仁志,30,福岡,53,A1,7.19,49.58,6.93,37.04,50,31.78,68,48.42
6,4405,南野利騰,33,福井,53,B1,4.99,29.33,4.94,25.00,59,40.20,64,30.53
1,3968,茶谷信次,42,滋賀,53,A1,6.28,42.62,4.97,31.58,17,47.27,74,42.55
2,4031,飯島　誠,40,埼玉,52,B1,4.58,23.88,5.92,46.15,28,37.14,50,30.93
3,4318,桑原将光,34,東京,52,A2,6.05,43.85,5.44,33.33,21,37.96,91,34.07
4,3643,米田隆弘,46,岡山,53,B1,4.89,29.89,3.00,12.50,10,44.95,29,28.89
5,3743,林　美憲,43,徳島,51,A1,6.63,48.31,6.29,51.61,11,55.56,16,38.82
6,3831,安藤裕貴,44,愛知,53,B1,5.20,33.33,4.56,33.33,33,37.61,66,37.76
1,4057,松井賢治,39,兵庫,51,A2,6.25,45.76,6.41,43.75,68,43.69,63,36.17
2,4587,木田峰由,27,福井,52,B1,5.37,33.33,5.00,35.71,87,49.53,14,34.02
3,4222,山口高志,36,佐賀,51,B1,6.02,43.97,6.46,66.67,64,39.18,81,28.42
